"id","name","lon","lat","type"
8531260,"Arnouva (télécabine amont)",7.47746,46.31766,"Kabinenbahn"
8531261,"Arnouva (télésiège aval)",7.47876,46.31848,"Sesselbahn"
8575914,"Arogno, Cà Nova",8.9873,45.95039,"Bus"
8575917,"Arogno, Cà del Ferée",8.99168,45.96017,"Bus"
8575913,"Arogno, La Cassina",8.98736,45.94664,"Bus"
8575915,"Arogno, Nebbia",8.98854,45.95275,"Bus"
8505967,"Arogno, Paese",8.98771,45.95852,"Bus"
8505622,"Arogno, S. Michele",8.98963,45.95484,"Bus"
8575916,"Arogno, Sasso Grosso",8.99302,45.9576,"Bus"
8587765,"Aroleid",7.71936,45.99644,"Kabinenbahn"
8570912,"Arolla, La Gouille",7.49031,46.05357,"Bus"
8570915,"Arolla, La Monta",7.48482,46.03084,"Bus"
8570916,"Arolla, Magine",7.48159,46.02181,"Bus"
8580442,"Arolla, Mt-Collon",7.48197,46.02351,"Bus"
8570914,"Arolla, Pramousse",7.48771,46.04037,"Bus"
8570913,"Arolla, Satarma",7.48844,46.048,"Bus"
8501750,"Arolla, poste",7.48123,46.02579,"Bus"
8509157,"Arosa",9.67933,46.78329,"Zug"
8509282,"Arosa (Mittelstation)Weisshorn",9.66315,46.7864,"Kabinenbahn"
8531054,"Arosa (Talstation Tschuggen)",9.67823,46.78296,"Sesselbahn"
8509158,"Arosa (Talstation) Hörnli",9.65968,46.77265,"Kabinenbahn"
8509160,"Arosa (Talstation) Weisshorn",9.6786,46.78359,"Kabinenbahn"
8531060,"Arosa Bänkli",9.63576,46.7865,"Sesselbahn"
8531057,"Arosa Geisstobel",9.64933,46.77527,"Sesselbahn"
8531059,"Arosa Kirchli",9.6594,46.77846,"Sesselbahn"
8531056,"Arosa Schönboden",9.63522,46.77097,"Sesselbahn"
8594668,"Arosa, Alteinplatz",9.68492,46.78259,"Bus"
8594670,"Arosa, Bahnhof",9.67954,46.78396,"Bus"
8594662,"Arosa, Bellevue",9.67008,46.77636,"Bus"
8594661,"Arosa, Brüggli/Skischule",9.66526,46.77582,"Bus"
8594659,"Arosa, Gada",9.66177,46.77456,"Bus"
8594677,"Arosa, Gollrad",9.68183,46.78873,"Bus"
8594658,"Arosa, Hörnli",9.65872,46.77266,"Bus"
8594660,"Arosa, Kulm",9.66478,46.77468,"Bus"
8594678,"Arosa, Langlauf/Golf",9.68221,46.79168,"Bus"
8594679,"Arosa, Maran",9.68157,46.79288,"Bus"
8594671,"Arosa, Obersee",9.68034,46.78638,"Bus"
8594669,"Arosa, Ochsenbühl",9.68273,46.78297,"Bus"
8594680,"Arosa, Prätschli",9.67526,46.79093,"Bus"
8594663,"Arosa, Rathaus",9.67524,46.77745,"Bus"
8594673,"Arosa, Sandhubel",9.68571,46.78257,"Bus"
8594674,"Arosa, Seeboden",9.68566,46.78318,"Bus"
8594676,"Arosa, Seehalde",9.68487,46.78715,"Bus"
8594675,"Arosa, Seilpark",9.68544,46.78533,"Bus"
8594672,"Arosa, Surlej",9.68271,46.78638,"Bus"
8594666,"Arosa, Untersee",9.68409,46.77901,"Bus"
8594665,"Arosa, Weisshornbahn/Skischule",9.67994,46.78222,"Bus"
8594667,"Arosa, Wetterweide",9.68581,46.78023,"Bus"
8594664,"Arosa, Zentrum",9.67778,46.77911,"Bus"
8575363,"Arosio, Bassa",8.90172,46.0466,"Bus"
8575364,"Arosio, Bivio per Arosio",8.89771,46.04813,"Bus"
8575362,"Arosio, Cappella di Toma",8.90593,46.04578,"Bus"
8575361,"Arosio, Cimaronco",8.91228,46.041,"Bus"
8575365,"Arosio, Paese",8.89993,46.04828,"Bus"
8531477,"Arpalle",7.10763,45.92943,"Sesselbahn"
8507651,"Arrissoules, village",6.77974,46.79865,"Bus"
8505060,"Arth am See (Schiff)",8.52232,47.0647,"Schiff"
8577410,"Arth, Aazopf",8.52581,47.06791,"Bus"
8577409,"Arth, Am See",8.52288,47.06464,"Bus"
8577411,"Arth, Chäppeli",8.52756,47.06951,"Bus"
8577408,"Arth, Dorf",8.52362,47.0619,"Bus"
8577406,"Arth, Feld",8.53039,47.05921,"Bus"
8588906,"Arth, Klostermatt",8.52473,47.06648,"Bus"
8577413,"Arth, Rötlen",8.52321,47.08251,"Bus"
8577412,"Arth, Tafelstatt",8.52826,47.07167,"Bus"
8505004,"Arth-Goldau",8.54945,47.04904,"Zug"
8505063,"Arth-Goldau RB",8.54777,47.04888,"Zahnradbahn"
8577398,"Arth-Goldau, Bahnhof",8.54885,47.04942,"Bus"
8581240,"Artore, Paese",9.0324,46.19017,"Bus"
8509992,"Arvenbüel, Arven",9.17382,47.14726,"Bus"
8578502,"Arvenbüel, Obern",9.16658,47.14767,"Bus"
8530326,"Arvengarten (Arven)",7.97317,46.58965,"Sesselbahn"
8530941,"Arvengarten (Eiger)",7.9743,46.59053,"Sesselbahn"
8530940,"Arvengarten (Honegg)",7.97403,46.59027,"Sesselbahn"
8501494,"Arveyes",7.06269,46.29125,"Zug"
8510587,"Arveyes, Regina",7.05889,46.29115,"Bus"
8510586,"Arveyes, gare",7.06288,46.29122,"Bus"
8530446,"Arvigo (Funivia)",9.11433,46.3,"Kabinenbahn"
8580096,"Arvigo, Al Canton",9.11418,46.30278,"Bus"
8580098,"Arvigo, Filovia",9.11411,46.29978,"Bus"
8505879,"Arvigo, Paese",9.11499,46.30064,"Bus"
8501063,"Arzier",6.21164,46.45865,"Zug"
8510725,"Arzier, gare",6.21129,46.45858,"Bus"
8575638,"Arzo, Bagno Spiaggia",8.94906,45.87874,"Bus"
8580080,"Arzo, Coop",8.94619,45.87378,"Bus"
8575636,"Arzo, Posta",8.94364,45.87528,"Bus"
8575637,"Arzo, San Grato",8.94604,45.87626,"Bus"
8583238,"Arzo, Scuole",8.93794,45.87502,"Bus"
8583834,"Arzo, Via Rossi",8.93969,45.87434,"Bus"
8575085,"Ascharina, Alpbachbrücke",9.80448,46.95971,"Bus"
8508024,"Ascharina, Alpstrasse",9.81009,46.96029,"Bus"
8508022,"Ascharina, Bartlischhus",9.80639,46.95323,"Bus"
8510201,"Ascharina, Bellawiese",9.81057,46.96249,"Bus"
8508026,"Ascharina, Gürgetsch",9.81335,46.96666,"Bus"
8508020,"Ascharina, Tola",9.80635,46.9576,"Bus"
8509734,"Ascharina, alte Post",9.80204,46.9527,"Bus"
8505573,"Ascona (lago)",8.76872,46.15378,"Schiff"
8591508,"Ascona, Aeroporto",8.78156,46.15353,"Bus"
8591509,"Ascona, Albergo Ascona",8.76988,46.1589,"Bus"
8591510,"Ascona, Autosilo",8.77108,46.15648,"Bus"
8591511,"Ascona, Bagno pubblico",8.77894,46.14973,"Bus"
8591512,"Ascona, Baraggie",8.77221,46.15884,"Bus"
8506522,"Ascona, Borgo",8.77012,46.15738,"Bus"
8591513,"Ascona, Canneto",8.76655,46.15718,"Bus"
8591514,"Ascona, Casa Angolo",8.76457,46.15746,"Bus"
8591515,"Ascona, Casa Cristoforo",8.76146,46.15578,"Bus"
8591516,"Ascona, Case Saleggi",8.78656,46.15382,"Bus"
8505850,"Ascona, Centro",8.77107,46.15553,"Bus"
8507217,"Ascona, Fiume Maggia",8.78169,46.16188,"Bus"
8591517,"Ascona, Lido",8.78073,46.14914,"Bus"
8591518,"Ascona, Manor Delta",8.77442,46.16287,"Bus"
8591519,"Ascona, Mirador",8.77757,46.15034,"Bus"
8591520,"Ascona, Monte Verità",8.76237,46.15758,"Bus"
8505853,"Ascona, Moscia",8.74786,46.15139,"Bus"
8591521,"Ascona, Palestre",8.77803,46.1576,"Bus"
8591527,"Ascona, Parco dei Poeti",8.77349,46.15694,"Bus"
8578910,"Ascona, San Materno",8.77424,46.16028,"Bus"
8591522,"Ascona, Scuole",8.77403,46.15432,"Bus"
8591523,"Ascona, Solaria",8.7686,46.1581,"Bus"
8591524,"Ascona, Sonnenhof",8.79044,46.15144,"Bus"
8591525,"Ascona, Terreni alla Maggia",8.7893,46.15262,"Bus"
8591526,"Ascona, Via Badiola",8.77767,46.15221,"Bus"
8591528,"Ascona, Via Medere",8.7753,46.16013,"Bus"
8591529,"Ascona, Via Pancaldi Mola",8.778,46.15444,"Bus"
8591530,"Ascona, Via Pascolo",8.77802,46.15954,"Bus"
8591531,"Ascona, Via Patrizia",8.78128,46.15126,"Bus"
8500591,"Asp AG, Abzw.",8.05376,47.44609,"Bus"
8501172,"Assens",6.62053,46.61315,"Zug"
8507624,"Assens, gare",6.62083,46.6133,"Bus"
8575848,"Astano, La Bolla",8.82675,46.01147,"Bus"
8505751,"Astano, Paese",8.81758,46.01198,"Bus"
8583346,"Asuel, La Malcôte",7.19474,47.39999,"Bus"
8572095,"Asuel, Maison communale",7.2114,47.39848,"Bus"
8572094,"Asuel, école",7.21081,47.40201,"Bus"
8592638,"Athenaz, Passeiry",6.00384,46.15675,"Bus"
8587030,"Athenaz, village",6.00698,46.15459,"Bus"
8592632,"Athenaz, école",6.00408,46.15529,"Bus"
8579193,"Attalens, Corcelles",6.84906,46.51255,"Bus"
8595678,"Attalens, Fin du Clos",6.84732,46.51569,"Bus"
8579191,"Attalens, La Fin",6.85047,46.50627,"Bus"
8510497,"Attalens, Montessinge",6.84524,46.51219,"Bus"
8504957,"Attalens, Perrey",6.85241,46.49353,"Bus"
8504960,"Attalens, village",6.84861,46.51017,"Bus"
8581055,"Attelwil, Schule",8.04432,47.25801,"Bus"
8502096,"Attelwil, alte Post",8.04471,47.26093,"Bus"
8530414,"Attinghausen (Luftseilbahn)",8.62883,46.86133,"Kabinenbahn"
8593514,"Attinghausen, Galliried",8.62752,46.86305,"Bus"
8593515,"Attinghausen, Plätzli",8.6277,46.86643,"Bus"
8577394,"Attinghausen, Post",8.63179,46.86323,"Bus"
8505668,"Attinghausen, Seilbahn",8.62899,46.86138,"Bus"
8500286,"Attiswil",7.61389,47.2464,"Zug"
8589915,"Attiswil, Post",7.61458,47.24719,"Bus"
8530478,"Atzmännig (Bergstation)",9.01061,47.27935,"Sesselbahn"
8530477,"Atzmännig Schutt (Talstation)",8.9971,47.28531,"Sesselbahn"
8578504,"Atzmännig, Atzmännigstrasse",8.98819,47.28735,"Bus"
8503763,"Atzmännig, Schutt",8.99602,47.28454,"Bus"
8506316,"Au SG",9.64126,47.43612,"Zug"
8510934,"Au SG, Bahnhof",9.64118,47.43613,"Bus"
8578428,"Au SG, Gemeindehaus",9.63499,47.43393,"Bus"
8506443,"Au SG, Monstein",9.63911,47.43745,"Bus"
8578429,"Au SG, Oberdorf",9.6347,47.43046,"Bus"
8578430,"Au SG, Zinggen",9.63694,47.42468,"Bus"
8503205,"Au ZH",8.64372,47.24681,"Zug"
8590489,"Au ZH, Alte Landstrasse",8.63505,47.24712,"Bus"
8590490,"Au ZH, Appital",8.64486,47.24054,"Bus"
8590491,"Au ZH, Aubrücke",8.64996,47.24581,"Bus"
8590492,"Au ZH, Austrasse",8.64824,47.24519,"Bus"
8590493,"Au ZH, Bahnhof",8.64431,47.24651,"Bus"
8590494,"Au ZH, Grundstein",8.65484,47.24217,"Bus"
8590495,"Au ZH, Gwad",8.65757,47.23951,"Bus"
8590496,"Au ZH, Moosacher",8.63926,47.2404,"Bus"
8590497,"Au ZH, Naglikonerweg",8.63544,47.24801,"Bus"
8590498,"Au ZH, Schützenhaus",8.64533,47.24167,"Bus"
8590499,"Au ZH, Seeguet",8.63344,47.24915,"Bus"
8590500,"Au ZH, Stoffelstrasse",8.65102,47.24147,"Bus"
8590501,"Au ZH, Strandbad",8.65891,47.24034,"Bus"
8590502,"Au ZH, Unter Ort",8.63205,47.24824,"Bus"
8501865,"Aubonne, Bougy-St-Martin",6.38508,46.4935,"Bus"
8570045,"Aubonne, Curzilles",6.379,46.49015,"Bus"
8501868,"Aubonne, La Levette",6.40047,46.4851,"Bus"
8501867,"Aubonne, La Praz",6.39934,46.48884,"Bus"
8579081,"Aubonne, Le Bornalet",6.39589,46.49159,"Bus"
8583458,"Aubonne, Pré-Baulan",6.36908,46.49573,"Bus"
8579080,"Aubonne, Roveray",6.40104,46.48127,"Bus"
8570049,"Aubonne, Sermaret",6.39069,46.49957,"Bus"
8501870,"Aubonne, gare",6.39294,46.49385,"Bus"
8570046,"Aubonne, hôpital",6.38954,46.49269,"Bus"
8580894,"Auenstein, Eggen",8.13558,47.41771,"Bus"
8572466,"Auenstein, Fahr",8.15115,47.4154,"Bus"
8572467,"Auenstein, Gemeindehaus",8.13676,47.4163,"Bus"
8580895,"Auenstein, Hausacher",8.14106,47.41748,"Bus"
8502557,"Auenstein, Kirche",8.14124,47.41616,"Bus"
8580896,"Auenstein, Obermatt",8.13922,47.4197,"Bus"
8580897,"Auenstein, Rütigasse",8.13256,47.41653,"Bus"
8577957,"Auenstein, Steinbr. Jakobsberg",8.15669,47.41825,"Bus"
8580899,"Auenstein, Wiweg",8.12909,47.41605,"Bus"
8505981,"Augio, Paese",9.12659,46.36419,"Bus"
8580090,"Augio, Tarco",9.12611,46.36807,"Bus"
8530640,"Augst BL Kraftwerk",7.71228,47.53757,"Schiff"
8510505,"Augst BL, Langgass",7.71952,47.53568,"Bus"
8578347,"Augst BL, Schwarzacker",7.72708,47.53129,"Bus"
8500854,"Augst BL, Stundeglas",7.71205,47.53497,"Bus"
8518850,"Aulendorf",9.6438,47.95301,"Zug"
8504689,"Auliens, halte",7.02603,46.28376,"Bus"
8504718,"Aumont, village",6.85127,46.79772,"Bus"
8506913,"Aumont, école",6.84967,46.79724,"Bus"
8575481,"Auressio, Paese",8.6835,46.20117,"Bus"
8557052,"Auressio, Ri del Vò",8.67978,46.20763,"Bus"
8579093,"Auressio, Ronchetto",8.68892,46.19919,"Bus"
8505477,"Aurigeno-Moghegno",8.71435,46.24006,"Bus"
8595261,"Auslikon, Ober Balm",8.81702,47.34185,"Bus"
8583486,"Auslikon, Schulhausstrasse",8.80724,47.34364,"Bus"
8507472,"Ausserberg",7.84416,46.31234,"Zug"
8571082,"Ausserberg, Abzw. St. German",7.8401,46.30925,"Bus"
8571086,"Ausserberg, Bahnhof",7.84226,46.31244,"Bus"
8571084,"Ausserberg, Brandenhütten",7.85295,46.31152,"Bus"
8571081,"Ausserberg, Chronufluo",7.84947,46.30864,"Bus"
8571088,"Ausserberg, Distern",7.84906,46.31304,"Bus"
8571089,"Ausserberg, Dorf",7.85117,46.31459,"Bus"
8571083,"Ausserberg, Giblätt",7.84601,46.30922,"Bus"
8571085,"Ausserberg, Hohtenn",7.84752,46.31096,"Bus"
8571087,"Ausserberg, Stapfa",7.8462,46.31253,"Bus"
8505743,"Ausserbinn, Dorfplatz",8.14846,46.38172,"Bus"
8578898,"Ausserbinn, Hubel",8.15089,46.37673,"Bus"
8579365,"Ausserbinn, Wengi",8.14189,46.38339,"Bus"
8571372,"Ausserortschwaben",7.40903,46.98762,"Bus"
8574886,"Ausserpraden, Hedwig",9.577,46.82493,"Bus"
8574885,"Ausserpraden, Krone",9.57431,46.82531,"Bus"
8504719,"Autavaux, bif.",6.88238,46.86325,"Bus"
8504791,"Autigny, Café de l'Ecu",7.02227,46.73625,"Bus"
8570500,"Autigny, En Verdau",7.02443,46.73943,"Bus"
8570501,"Autigny, Le Bas",7.02675,46.73265,"Bus"
8510872,"Autigny, église",7.02037,46.7366,"Bus"
8504219,"Auvernier",6.87771,46.97965,"Zug"
8504552,"Auvernier (bateau)",6.88156,46.97384,"Schiff"
8504510,"Auvernier Littorail",6.8789,46.97424,"Zug"
8502496,"Auvernier Littorail, gare",6.87846,46.97492,"Bus"
8594862,"Auvernier, Pacotte",6.87288,46.9757,"Bus"
8594861,"Auvernier, gare",6.87902,46.97959,"Bus"
8577136,"Auw, Altersheim",8.37222,47.20849,"Bus"
8577134,"Auw, Mitteldorf",8.36424,47.21138,"Bus"
8577133,"Auw, Oberdorf",8.36094,47.20956,"Bus"
8577135,"Auw, Unterdorf",8.36876,47.21013,"Bus"
8578888,"Avegno di fuori",8.74497,46.20096,"Bus"
8587745,"Avegno, Grotti",8.74517,46.21095,"Bus"
8505474,"Avegno, Paese",8.74283,46.20569,"Bus"
8570718,"Aven, Courtenaz",7.24337,46.26897,"Bus"
8580665,"Aven, La Croix",7.27281,46.23585,"Bus"
8580663,"Aven, Lac Bleu",7.23091,46.28297,"Bus"
8583434,"Aven, Le Brésil",7.24433,46.2604,"Bus"
8580662,"Aven, Le Creux-d'Ortcheu",7.2747,46.23601,"Bus"
8570717,"Aven, Maduc",7.25351,46.24843,"Bus"
8570719,"Aven, Motélon",7.23503,46.27534,"Bus"
8582263,"Aven, pl. St-Bernard",7.25911,46.23119,"Bus"
8570716,"Aven, village",7.27126,46.23637,"Bus"
8504126,"Avenches",7.04093,46.88461,"Zug"
8504570,"Avenches Plage",7.04864,46.90569,"Schiff"
8583514,"Avenches, Bibracte",7.03897,46.87669,"Bus"
8510877,"Avenches, Bois de Châtel",7.04325,46.86754,"Bus"
8579799,"Avenches, Collège Sous-Ville",7.03719,46.87946,"Bus"
8583895,"Avenches, EMS Marc-Aurèle",7.04414,46.88155,"Bus"
8577825,"Avenches, Faubourg",7.04231,46.87815,"Bus"
8570515,"Avenches, Haras Fédéral",7.02011,46.88613,"Bus"
8583894,"Avenches, Hôtel de Ville",7.0405,46.87991,"Bus"
8583517,"Avenches, Joli-Val",7.04224,46.87612,"Bus"
8580759,"Avenches, L'Eau-Noire",7.04457,46.90211,"Bus"
8583723,"Avenches, Le Paon",7.03354,46.87663,"Bus"
8583516,"Avenches, Milavy",7.03181,46.8767,"Bus"
8583518,"Avenches, Montmezard",7.03893,46.87887,"Bus"
8583519,"Avenches, Pré-Vert",7.04615,46.88588,"Bus"
8570514,"Avenches, gare",7.04125,46.88465,"Bus"
8583515,"Avenches, plage",7.04787,46.90115,"Bus"
8504781,"Avenches, poste",7.03965,46.88093,"Bus"
8583520,"Avenches, route du Lac",7.05251,46.89492,"Bus"
8574726,"Avers, Abzw. Valle di Lei",9.47324,46.49569,"Bus"
8574731,"Avers, Am Bach",9.53766,46.45829,"Bus"
8574727,"Avers, Campsut",9.47807,46.48693,"Bus"
8509766,"Avers, Cresta",9.51212,46.47294,"Bus"
8574728,"Avers, Cröt",9.48547,46.47804,"Bus"
8509307,"Avers, Juf",9.57996,46.44535,"Bus"
8574732,"Avers, Juppa",9.54817,46.45216,"Bus"
8574729,"Avers, Lezibrücke",9.4936,46.47747,"Bus"
8574734,"Avers, Podestats Haus",9.55801,46.44867,"Bus"
8574730,"Avers, Pürt",9.52575,46.46503,"Bus"
8574733,"Avers, Rufana",9.55396,46.44966,"Bus"
8501632,"Avry-Matran",7.08044,46.78603,"Zug"
8504904,"Avry-devant-Pont, La Cantine",7.096,46.68638,"Bus"
8504042,"Avry-devant-Pont, village",7.08675,46.68566,"Bus"
8503718,"Avry-sur-Matran, CO",7.07752,46.78622,"Bus"
8577797,"Avry-sur-Matran, Courtaney",7.07103,46.79331,"Bus"
8588347,"Avry-sur-Matran, Fontanettes",7.06858,46.78454,"Bus"
8577798,"Avry-sur-Matran, La Sonnaz",7.06229,46.79311,"Bus"
8595090,"Avry-sur-Matran, Les Agges",7.07447,46.78814,"Bus"
8508298,"Avry-sur-Matran, Marie-Favre",7.07017,46.79141,"Bus"
8577791,"Avry-sur-Matran, bif.",7.07572,46.78729,"Bus"
8577790,"Avry-sur-Matran, centre com.",7.07883,46.78638,"Bus"
8504974,"Avry-sur-Matran, village",7.07184,46.78842,"Bus"
8588346,"Avry-sur-Matran, école",7.07098,46.78713,"Bus"
8595953,"Avully, Bachères",5.99214,46.16459,"Bus"
8592634,"Avully, Eaumorte hameau",6.01912,46.16329,"Bus"
8592630,"Avully, Gennecy",5.99593,46.16828,"Bus"
8592628,"Avully, Martinet",5.98643,46.1587,"Bus"
8592629,"Avully, Printanière",6.0055,46.17367,"Bus"
8592631,"Avully, Touvière",5.99805,46.17512,"Bus"
8587031,"Avully, village",6.00108,46.16959,"Bus"
8592627,"Avully, école",6.00512,46.1672,"Bus"
8595011,"Avusy, Creux-du-Loup",5.99578,46.15186,"Bus"
8592635,"Avusy, La Tuiliere",6.00644,46.14919,"Bus"
8592637,"Avusy, Les Quoattes",5.99536,46.1528,"Bus"
8595012,"Avusy, Moulin de la Grave",5.99375,46.15038,"Bus"
8592639,"Avusy, Sur-le-Moulin",6.01929,46.1437,"Bus"
8587032,"Avusy, village",5.99347,46.15185,"Bus"
8531144,"Axalp (Talstation Windegg)",8.03746,46.71845,"Sesselbahn"
8587024,"Axalp, Bellevue",8.03706,46.72393,"Bus"
8508752,"Axalp, Sportbahnen",8.03759,46.71872,"Bus"
8587235,"Axalp, Totzweg",8.04314,46.72371,"Bus"
8570951,"Ayer, Blanche Pierre",7.59856,46.18285,"Bus"
8505685,"Ayer, Cuimey",7.59109,46.20513,"Bus"
8582214,"Ayer, Les Grands Praz",7.60953,46.17046,"Bus"
8570953,"Ayer, Les Morasses",7.6094,46.16687,"Bus"
8570952,"Ayer, Prarrayer",7.60085,46.18001,"Bus"
8505698,"Ayer, Val d'Uccle",7.59582,46.18462,"Bus"
8501752,"Ayer, anc. poste",7.60434,46.17709,"Bus"
8574333,"Azmoos, Feld",9.47767,47.07607,"Bus"
8574334,"Azmoos, Gatina",9.47665,47.08399,"Bus"
8509659,"Azmoos, Rathaus",9.47657,47.08045,"Bus"
8502206,"Baar",8.52327,47.19536,"Zug"
8583738,"Baar (Nendaz), La Mury",7.32302,46.19777,"Bus"
8570856,"Baar (Nendaz), village",7.33229,46.2055,"Bus"
8515993,"Baar Lindenpark",8.51706,47.18313,"Zug"
8515992,"Baar Neufeld",8.51779,47.18849,"Zug"
8593396,"Baar, Altgasse",8.51961,47.19176,"Bus"
8588700,"Baar, Arbach",8.52963,47.17605,"Bus"
8573187,"Baar, Bachtalerhöhe",8.51043,47.20992,"Bus"
8502798,"Baar, Bahnhof",8.52392,47.19549,"Bus"
8573190,"Baar, Bahnmatt",8.5238,47.19672,"Bus"
8593397,"Baar, Blegistrasse",8.56728,47.21455,"Bus"
8502799,"Baar, Brauerei",8.53476,47.19628,"Bus"
8593398,"Baar, Büelplatz",8.52867,47.19544,"Bus"
8589488,"Baar, Chriesimatt",8.53365,47.19378,"Bus"
8593399,"Baar, EW",8.53163,47.19529,"Bus"
8593400,"Baar, Früebergstrasse",8.52213,47.19838,"Bus"
8507268,"Baar, Geissbüel",8.53935,47.18863,"Bus"
8589202,"Baar, Grund",8.52993,47.19273,"Bus"
8587723,"Baar, Hof Himmelrich",8.53689,47.19087,"Bus"
8587374,"Baar, Kantonsspital",8.51935,47.19454,"Bus"
8581534,"Baar, Kreuzplatz",8.52621,47.1952,"Bus"
8589204,"Baar, Lindenhof",8.52342,47.19358,"Bus"
8502970,"Baar, Lättich",8.538,47.20081,"Bus"
8577563,"Baar, Lättichstrasse",8.5385,47.19859,"Bus"
8593403,"Baar, Metro",8.51412,47.19063,"Bus"
8577531,"Baar, Moosrank (Höllgrotten)",8.54837,47.17834,"Bus"
8502694,"Baar, Oberdorf",8.53054,47.19672,"Bus"
8593406,"Baar, Oberneuhof",8.5158,47.18862,"Bus"
8588718,"Baar, Paradies",8.5378,47.19689,"Bus"
8577566,"Baar, Pfaffentobel",8.57239,47.2158,"Bus"
8502787,"Baar, Rathaus",8.52548,47.1943,"Bus"
8577564,"Baar, Ruessen",8.5623,47.21311,"Bus"
8593407,"Baar, Schochenmühle",8.50047,47.18748,"Bus"
8593408,"Baar, St. Martin",8.52289,47.19246,"Bus"
8502788,"Baar, Stadtgrenze",8.52047,47.18491,"Bus"
8577561,"Baar, Südstrasse",8.52189,47.18936,"Bus"
8502282,"Baar, Talacher",8.54517,47.17662,"Bus"
8502296,"Baar, Tobelbrücke-Höllgrotten",8.55288,47.17947,"Bus"
8573189,"Baar, Waldmannhalle",8.51989,47.19983,"Bus"
8502971,"Baar, Walterswil",8.55578,47.21102,"Bus"
8580619,"Bachenbülach, Bramenländli",8.53896,47.50352,"Bus"
8580620,"Bachenbülach, Bramenstrasse",8.54122,47.50477,"Bus"
8573206,"Bachenbülach, Schmiede",8.54499,47.50086,"Bus"
8503781,"Bachenbülach, alte Post",8.54597,47.50525,"Bus"
8573268,"Bachs, Alt-Bachs",8.43913,47.52377,"Bus"
8573269,"Bachs, Milchhütte",8.43819,47.52692,"Bus"
8573270,"Bachs, Neu-Bachs",8.44155,47.52626,"Bus"
8573271,"Bachs, Weiherbach",8.44933,47.51918,"Bus"
8518798,"Bad Krozingen",7.69919,47.92077,"Zug"
8509004,"Bad Ragaz",9.50523,47.01031,"Zug"
8530503,"Bad Ragaz Matells (Talst.)",9.47353,47.01727,"Kabinenbahn"
8575114,"Bad Ragaz, Bahnhof",9.50507,47.01013,"Bus"
8582467,"Bad Ragaz, Bahnhofstrasse",9.50336,47.0066,"Bus"
8582611,"Bad Ragaz, Bidems",9.51992,46.99125,"Bus"
8594776,"Bad Ragaz, Casino",9.50615,47.00079,"Bus"
8574557,"Bad Ragaz, Dorfbad",9.50061,47.00277,"Bus"
8582473,"Bad Ragaz, Fluppi",9.51773,46.99503,"Bus"
8582474,"Bad Ragaz, Freihof",9.48056,47.02091,"Bus"
8582468,"Bad Ragaz, Im Ochsenbrunnen",9.49669,47.0086,"Bus"
8594777,"Bad Ragaz, Kreisel Ausserfeld",9.51157,46.99863,"Bus"
8582493,"Bad Ragaz, Maienfelderstrasse",9.50266,47.00255,"Bus"
8574561,"Bad Ragaz, Pizolbahn",9.47387,47.01703,"Bus"
8509697,"Bad Ragaz, Post",9.50038,47.00285,"Bus"
8586073,"Bad Ragaz, Schulhaus Kleinfeld",9.49861,47.00712,"Bus"
8582420,"Bad Ragaz, Sportplatz",9.50318,47.01759,"Bus"
8582470,"Bad Ragaz, St. Leonhard",9.49394,47.01329,"Bus"
8582595,"Bad Ragaz, Tamina Therme",9.50539,46.99986,"Bus"
8582740,"Bad Ragaz, Tobelbrücke",9.49981,46.99927,"Bus"
8582469,"Bad Ragaz, Zentrum",9.50007,47.00476,"Bus"
8518815,"Bad Säckingen",7.94974,47.55659,"Zug"
8503409,"Bad Zurzach",8.29559,47.58831,"Zug"
8572503,"Bad Zurzach, Bahnhof",8.29532,47.58821,"Bus"
8582513,"Bad Zurzach, Baslerstrasse",8.29278,47.5889,"Bus"
8582509,"Bad Zurzach, Dachsweg",8.30094,47.58272,"Bus"
8582510,"Bad Zurzach, Feldblumenweg",8.28216,47.59462,"Bus"
8582511,"Bad Zurzach, Fliederweg",8.28477,47.59308,"Bus"
8582508,"Bad Zurzach, Friedhof",8.3035,47.58009,"Bus"
8578779,"Bad Zurzach, Höfli",8.29181,47.58723,"Bus"
8572501,"Bad Zurzach, Oberflecken",8.29213,47.58504,"Bus"
8582515,"Bad Zurzach, Parkhotel",8.28876,47.59182,"Bus"
8578780,"Bad Zurzach, Promenade",8.29559,47.58643,"Bus"
8582516,"Bad Zurzach, Rathaus",8.29356,47.58765,"Bus"
8583655,"Bad Zurzach, Regibad",8.30678,47.58327,"Bus"
8582517,"Bad Zurzach, RehaClinic",8.28774,47.58966,"Bus"
8582518,"Bad Zurzach, Salzstrasse",8.2918,47.59308,"Bus"
8583442,"Bad Zurzach, Schlüsselstrasse",8.29078,47.58658,"Bus"
8578781,"Bad Zurzach, Seesteg",8.30459,47.58319,"Bus"
8572502,"Bad Zurzach, Thermalbad",8.29017,47.58875,"Bus"
8576763,"Bad Zurzach, Tierpark",8.28297,47.5808,"Bus"
8582519,"Bad Zurzach, Triumph",8.29895,47.58504,"Bus"
8582512,"Bad Zurzach, Tulpenweg",8.28683,47.59183,"Bus"
8582520,"Bad Zurzach, Turmhotel",8.28886,47.58898,"Bus"
8583441,"Bad Zurzach, Uf Raine",8.29479,47.59148,"Bus"
